"game_id","name","max_players","playtime","min_age","min_players","age_of_game","users_rated","rating","CardGame","Wargame","Fantasy","Fighting","Economic","Science.Fiction","Dice","Party.Game","AbstractStrategy","Childrens.Game","WorldWarII","Bluffing","Humor","Animals","Adventure","Medieval","Action.Dexterity","Deduction","Movies.TV.Radiotheme","Miniatures"
218,"High-Bid",4,25,12,2,57,228,5.77588,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
219,"Volle Hütte",5,30,12,3,25,160,6.17719,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
220,"High Society",5,30,10,3,27,4339,6.76805,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
221,"Ikusa",5,360,12,2,36,4283,7.00973,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
222,"Space Beans",6,40,10,2,23,1300,6.08948,"Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
223,"Expedition",6,90,10,2,26,980,6.88525,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
224,"History of the World",6,180,12,3,31,3961,7.1321,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
225,"Icehouse",5,20,8,3,33,602,6.66445,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
228,"Lunch Money",4,20,13,2,26,2362,5.64856,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
229,"King of the Elves",6,60,10,2,23,1218,6.23698,"Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
230,"Merchant of Venus",6,180,12,1,34,2416,7.17453,"No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
231,"Geronimo",5,480,12,1,27,209,5.58441,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
232,"Serenissima (first edition)",4,120,12,2,26,2092,6.89152,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
234,"Hannibal: Rome vs. Carthage",2,200,12,2,26,4305,7.82769,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
235,"Blackbeard",4,180,12,1,31,1266,6.34825,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
237,"Wooden Ships & Iron Men",2,60,12,2,48,1694,6.99472,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
239,"Wagram",2,90,12,2,47,84,6.76369,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
240,"Britannia",5,240,12,3,36,3585,7.22662,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
241,"Age of Exploration",6,180,14,1,28,171,6.0348,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
242,"Junta",7,240,16,2,44,4450,6.76122,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
243,"Advanced Squad Leader",2,480,14,2,37,2938,7.93771,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
244,"Circus Maximus",8,120,12,2,43,1411,6.7112,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
247,"Gloria Picktoria",5,45,10,2,26,945,6.40256,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
248,"Blood Royale",5,240,12,3,35,586,6.4994,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
249,"Lifeboats",6,90,12,3,29,2986,6.6131,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
250,"Colonial Diplomacy",7,360,12,2,28,341,6.62425,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
252,"Borodino",2,180,12,2,50,126,6.65135,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
254,"Empires in Arms",7,12000,14,2,39,1067,7.53553,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
255,"Jena-Auerstadt",2,150,12,2,47,51,5.98039,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
256,"Mississippi Queen",5,45,10,3,25,3273,6.3835,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
257,"Kill Doctor Lucky",8,45,12,3,26,5268,6.15279,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
258,"Fluxx",6,30,8,2,25,12304,5.69886,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
259,"Atlantic Storm",6,60,10,2,25,494,6.49863,"Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
260,"Starship Troopers: Prepare For Battle!",4,45,10,2,25,188,5.72447,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
261,"Olympia 2000 (v. Chr.)",5,30,9,2,28,248,6.06444,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
263,"Manitou",4,45,12,2,25,331,6.11949,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
264,"Enemy in Sight",8,120,10,2,34,611,6.249,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
265,"Intrigue",5,45,12,3,28,2167,6.37047,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
267,"Tycoon",4,90,10,2,24,626,6.80482,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
268,"Cheops",5,45,9,2,24,246,6.19837,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
270,"Svea Rike",5,120,12,2,25,487,6.35628,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
271,"It's Mine!",5,30,7,3,24,411,5.95769,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
272,"Downtown",6,60,10,3,26,133,6.34511,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
273,"Africa 1880",6,120,14,3,25,132,5.65114,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
274,"Guerilla",6,60,10,3,28,361,6.25277,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
276,"La Guerre de l'Empereur",7,240,12,2,25,60,6.38333,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
277,"Res Publica",5,60,10,3,31,849,5.94631,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
278,"Catan Card Game",2,90,10,2,26,11105,6.77393,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
279,"The Very Clever Pipe Game",4,20,10,2,26,787,6.23604,"Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
280,"Neue Spiele im alten Rom",7,0,10,2,28,173,6.8104,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
281,"Ostindiska Kompaniet",5,0,10,2,31,130,4.75,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
282,"Vikingatid",6,300,12,2,25,67,6.0403,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
283,"Advanced Third Reich",6,2480,12,2,30,639,6.73416,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
284,"Lords of the Sierra Madre (second edition)",8,240,14,2,27,130,6.22308,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
285,"Monsters Ravage America",4,90,10,1,24,280,5.84286,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
286,"Machiavelli",8,480,12,4,45,882,7.08793,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
287,"Bazaar",6,45,8,2,55,1444,6.5089,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
288,"Rossyïa 1917",5,300,0,2,27,63,7.25508,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
289,"Chariot Lords",4,360,12,3,23,196,6.69541,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
290,"Gold Digger",5,20,7,2,32,620,5.72677,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
291,"Courtisans of Versailles",8,120,8,3,34,163,5.80276,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
292,"Attacke",5,30,8,3,29,130,5.73231,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
293,"Bamboleo",7,30,6,2,26,1170,6.40881,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
294,"Keydom",5,90,10,2,24,75,6.78667,"No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No"
295,"Europa 1945-2030",6,120,12,3,24,314,5.94204,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
296,"Medieval Merchant",6,90,12,2,24,1066,6.76731,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
297,"Stadens Nyckel",6,120,9,3,24,104,5.31875,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
298,"Lang lebe der König",5,60,10,3,25,69,5.17768,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
299,"De Bellis Antiquitatis",6,60,14,2,32,563,7.14559,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
300,"Tutankhamen",6,30,8,2,29,1197,6.13258,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
301,"Campanile",5,30,10,2,26,317,6.1877,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
302,"Forum Romanum",6,45,10,2,34,400,6.79507,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
303,"Koalition",10,90,12,4,30,184,6.43071,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
304,"Ever Green",6,30,12,2,23,326,5.52255,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
305,"Der Fliegende Holländer",6,60,12,3,30,273,6.01538,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
307,"Candidate",6,90,10,2,31,169,5.53743,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
308,"Santa Fe",5,70,10,2,30,215,6.95543,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
309,"Arabana-Ikibiti",2,20,8,2,25,70,6.20714,"Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
310,"Wizard's Quest",6,180,12,2,43,1244,6.16843,"No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
311,"Time Agent",6,240,12,2,30,237,6.66097,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
312,"Landlord!",6,10,10,2,30,888,5.87488,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
313,"Big Boss",6,90,10,2,28,334,7.0836,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
314,"Highlanders",5,60,12,3,29,171,6.24854,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
316,"Chase",2,45,10,2,36,267,6.81966,"No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
317,"The Mob",6,60,12,3,29,168,6.35923,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
321,"The Mole in the Hole",4,45,8,2,27,673,6.3309,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No"
322,"Tonga Bonga",4,45,10,3,24,449,6.48544,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
323,"Anno 1452",4,90,12,2,23,180,6.06722,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
324,"Ponte Vecchio",5,90,12,3,26,78,5.79551,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
327,"Loopin' Louie",4,10,4,2,30,6617,6.88984,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","No","Yes","No"
329,"Russian Front",2,1200,12,2,37,560,7.14287,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
330,"Block Mania",2,120,14,2,35,374,6.42973,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
332,"Vernissage",5,60,12,3,29,182,6.32335,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
333,"Waterworks",5,30,8,2,50,1562,5.46077,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
334,"Advance to Boardwalk",4,60,8,2,37,626,5.35075,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
335,"Breakthru",2,15,10,2,57,288,5.75129,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
336,"Jumpin",2,15,8,2,58,169,5.45858,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
337,"Circus Flohcati",5,15,6,2,24,1946,6.64011,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
338,"Bargain Hunter",4,60,10,3,24,653,6.78337,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
339,"Quiddler",8,30,8,1,24,2383,6.03172,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
340,"Frank's Zoo",7,60,10,3,23,2960,6.6339,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No"
342,"Hong Kong",2,15,8,2,23,69,5.76522,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
343,"Twins",6,30,8,3,26,110,6.20182,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
344,"Members Only",5,45,10,3,26,311,6.60217,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No"
347,"Fishy",6,30,10,3,31,61,5.59262,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No"
348,"Merchants of the Middle Ages",4,120,10,2,23,1220,6.7997,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
349,"Halunken & Spelunken",4,30,10,3,25,269,5.604,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
350,"Hattrick",6,30,10,4,27,266,6.4972,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
352,"Trumpet",6,45,9,2,32,462,6.09829,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
353,"Inkognito: The Card Game",5,30,10,2,25,490,5.41744,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
354,"Sticheln",8,60,10,3,29,2255,7.02497,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
356,"Ab die Post!",6,45,8,3,26,179,5.29609,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
357,"Excape",6,30,8,3,24,1349,6.30864,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
359,"Bucket Brigade",5,30,7,3,24,542,6.04456,"Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No"
360,"Quests of the Round Table",4,60,10,2,27,260,5.35462,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
361,"Hare & Tortoise",6,45,8,2,49,3594,6.65489,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No"
362,"Elefantenparade",4,20,12,2,34,166,5.80783,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No"
363,"Katzenjammer Blues",6,20,10,2,24,646,5.88615,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
364,"Samarkand",5,30,9,2,42,718,6.48518,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
365,"Tricks",5,30,10,3,27,54,5.66685,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
366,"Viva Pamplona!",6,45,8,2,30,363,6.3549,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
367,"Overthrone",6,90,12,3,23,264,5.32019,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
368,"Relationship Tightrope",5,30,8,3,23,975,6.17973,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
369,"5ive Straight",9,20,7,2,64,246,6.26179,"Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
371,"Mystery Rummy: Murders in the Rue Morgue",4,40,8,2,23,700,6.73014,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
